ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000187730	40.3619985073075	0.0897580402449956	0.25500503872549	0.351985359558401	0.724849242161772	0.799117252981326	NotSig
ENSG00000067606	340.722245893597	-0.29758409118875	0.175040090055906	-1.70009105396201	0.0891137997603698	0.176409933201164	NotSig
ENSG00000162585	1106.10785607234	-0.459631627393143	0.240414898631883	-1.91182672125874	0.0558984231881803	0.126516045069156	NotSig
ENSG00000157933	724.143389702828	0.604141318296044	0.368357090434117	1.64009688963514	0.100985023043515	0.193405059161358	NotSig
ENSG00000116151	188.329169265649	0.0440384874575066	0.14783985638968	0.297879668804797	0.765795005877417	0.831374606351103	NotSig
ENSG00000157916	914.543048350675	-0.374601956150244	0.159364744295687	-2.35059490608037	0.0187434270908429	0.0569649365442353	NotSig
ENSG00000157911	318.114959774903	0.0848245769426648	0.109754384846731	0.772858205721075	0.439606301668091	0.556562845931197	NotSig
ENSG00000149527	27.1671208672215	-1.15640185121288	0.274169460789786	-4.21783610720791	2.46657991227083e-05	0.000255822566272676	Down
ENSG00000157881	569.525988871145	0.0639177942361468	0.08835826590658	0.723393488773605	0.469438170394044	0.583117171310791	NotSig
ENSG00000197921	79.0557177033306	-0.914985228863228	0.270573066867241	-3.38165671645424	0.00072050121623232	0.00452203225862298	NotSig
ENSG00000157873	46.9072242563067	-1.48596499156405	0.223114547520363	-6.66009907502078	2.73643055933028e-11	1.05255616396287e-09	Down
ENSG00000157870	221.30243697515	0.348816261348364	0.180730135402771	1.93003928520831	0.0536019703108262	0.122740136703931	NotSig
ENSG00000142606	120.037574959884	-0.516127194120102	0.314279800283924	-1.64225379312901	0.100537418722772	0.192774548133223	NotSig
ENSG00000142611	46.312171067587	1.31776331552246	0.308934968194689	4.2655039124351	1.99451518633887e-05	0.00021302417924687	Up
ENSG00000130762	86.0540954511775	0.523120515250621	0.163641750958782	3.19674234836551	0.00138989014992405	0.0076863547725045	NotSig
ENSG00000162591	869.519471430245	0.637378748908273	0.163150534047317	3.90669115875172	9.356862421367e-05	0.000811869856631932	NotSig
ENSG00000158109	308.877389663301	-0.301578630309637	0.12359390152962	-2.44007695021556	0.0146841336616747	0.0472750392820394	NotSig
ENSG00000116213	313.315354955915	-0.193349362752314	0.163872994583782	-1.17987325027775	0.238050630370656	0.357808409034048	NotSig
ENSG00000078900	12.5657493577877	-0.0956384322859178	0.409207534335365	-0.233716205742042	0.815205305787298	0.869050247785906	NotSig
